Standardized_SMILES,CYP1A2,CYP2A6,CYP2B6,CYP2C19,CYP2C8,CYP2C9,CYP2D6,CYP2E1,CYP3A4
CCOC(=O)N1CCN(C(=O)COC(=O)CSc2cc(C)c(Br)cc2C)CC1,,0.0,,,,,,0.0,
CCOC(=O)N1CCN(C(=O)c2cc3cc(OC)c(OC)cc3[nH]2)CC1,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)N1CCN(C(=O)c2ccc(CS(=O)c3ccccc3)o2)CC1,,0.0,,,,,,0.0,
CCOC(=O)N1CCN(C(=O)c2ccc(Cl)nc2)CC1,,0.0,,,,,,0.0,
CCOC(=O)N1CCN(C(=O)c2ccc(NC(C)=O)cc2)CC1,,0.0,,,,,,0.0,
CCOC(=O)N1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,,0.0,,,,,,0.0,
CCOC(=O)N1N=C(C)CC1(O)c1ccccc1,,0.0,,,,,,0.0,
CCOC(=O)NC(=O)c1cn(-c2ccc(OC)cc2)c(=O)[nH]c1=O,,0.0,,,,,,0.0,
CCOC(=O)NC(=O)c1cn(Nc2ccccc2C(F)(F)F)c(=O)[nH]c1=O,,0.0,0.0,,,,,0.0,
CCOC(=O)NC(Nc1cc(C)on1)(C(F)(F)F)C(F)(F)F,,,0.0,,,,0.0,0.0,
CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCOC(=O)NCCCNC(=O)OCC,,0.0,,,,,,,
CCOC(=O)N[C@@H](CC(C)C)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NNCCCCN,0.0,0.0,0.0,,,0.0,,0.0,
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1S2,,0.0,,,,,,0.0,
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2,,0.0,,,,,,0.0,
CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,,0.0,0.0,,0.0,0.0,0.0,0.0,
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,,0.0,0.0,,,,,0.0,
CCOC(=O)Oc1ccc(CCNC(=O)[C@H](CCSC)NC(C)=O)cc1OC(=O)OCC,0.0,0.0,0.0,0.0,,,,0.0,
CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,,0.0,,,,,,0.0,
CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)[C@@H]1[C@H](C(=O)OCC)[C@H]2O[C@@H]1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCOC(=O)[C@@H]1[C@H]2COc3ccccc3[C@@H]2N2C(=O)N(c3cccc(F)c3)C(=O)[C@]12C,,0.0,0.0,,,,,0.0,
CCOC(=O)[C@@H]1[C@H]2COc3ccccc3[C@@H]2N2C(=O)N(c3ccccc3)C(=O)[C@]12C,0.0,0.0,0.0,,,,,0.0,
CCOC(=O)[C@@]1(OC(=O)C(Cl)Cl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
CCOC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)NO)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0.0,0.0,0.0,0.0,0.0,,,0.0,
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,0.0,0.0,0.0,0.0,0.0,,,0.0,
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,0.0,0.0,0.0,,0.0,,,0.0,
CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,,0.0,,,,,,0.0,
CCOC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CSCCN1S(=O)(=O)c1ccc(C)cc1,0.0,0.0,0.0,,,,,0.0,
CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)[C@@H](C)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)NCc2ccc(Cl)cc2)c1C,,0.0,0.0,,,,,0.0,
CCOC(=O)c1[nH]ncc1CN1CCC(Cc2cccc(OC)c2)(C(=O)OCC)CC1,,0.0,0.0,,,,,0.0,
CCOC(=O)c1[nH]ncc1CN1CCCC(C(=O)c2cccc(OC(C)C)c2)C1,,0.0,0.0,,,,,0.0,
CCOC(=O)c1c(-c2ncc(C(F)(F)F)cc2Cl)noc1C,,0.0,,,,,,0.0,
CCOC(=O)c1c(/C(C#N)=C\N)c2ccc(Cl)c(Cl)c2n1C,,0.0,,,,,,0.0,
CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,,0.0,0.0,,,,,0.0,
CCOC(=O)c1c(C)[nH]c(C(=O)COC(=O)Cn2cc(C(F)(F)F)ccc2=O)c1C,,0.0,0.0,,,,,0.0,
CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N(C)C2CCS(=O)(=O)C2)c1C,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N(C)CC(=O)N1CCN(c2ccc(OC)cc2)CC1,0.0,0.0,0.0,,,,,0.0,
CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N(C)CC(=O)Nc1ccccc1C,,0.0,0.0,,,,,0.0,
CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)NCC(=O)Nc1ccccn1,,0.0,0.0,,,,,0.0,
CCOC(=O)c1c(C)n(CCNC(C)=O)c2ccc(OC)cc12,,0.0,,,,,,0.0,
CCOC(=O)c1c(C)n[nH]c1C,,,0.0,0.0,0.0,0.0,0.0,,
CCOC(=O)c1c(C)nn(-c2ccc(N)cc2)c1C,,0.0,,,,,,,
CCOC(=O)c1c(C)nn(-c2ccc(OC)cc2)c1C,,0.0,,,,,,,
CCOC(=O)c1c(C)nn(-c2cccc([N+](=O)[O-])c2)c1C,,0.0,,,,,,,
CCOC(=O)c1c(C)nn(-c2ccccc2Cl)c1C,,0.0,,,,,,0.0,
CCOC(=O)c1c(Cn2cncn2)nc2cc(OC)c(OC)cc2c1-c1ccc(OC)c(OC)c1,,0.0,,,,,,,
CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2,,0.0,,,,,,0.0,
CCOC(=O)c1c(NC(C)=O)no[n+]1[O-],,0.0,0.0,0.0,0.0,0.0,0.0,,
CCOC(=O)c1c(S(=O)(=O)NCC(=O)Nc2cccc(C)n2)c(C)n(C)c1C,,0.0,0.0,,,,,0.0,
CCOC(=O)c1c(S(=O)(=O)NCC(=O)Nc2cccc(F)c2)c(C)n(C)c1C,,0.0,0.0,,,,,0.0,
CCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2,,,,,0.0,,,0.0,
CCOC(=O)c1c[nH]c2cc(OCC(C)C)c(OCC(C)C)cc2c1=O,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)c1cc(-c2ccccc2)nn1CC1CC(c2cccnc2)=NO1,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)c1cc(C#N)c(N2CCOCC2)nc1-c1ccccc1,,0.0,,,0.0,,,0.0,
CCOC(=O)c1cc2ccc(O)cc2oc1=O,,,,,0.0,,0.0,,
CCOC(=O)c1cc2sccc2n1CC(=O)OC,,0.0,,,0.0,,,0.0,
CCOC(=O)c1ccc(NC(=O)CCC(CC)C(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)c1ccc(NC(=O)CSc2nnnn2C2CCCCC2)cc1,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)c1ccc(NC(=O)c2c(N)n(C)c(=O)[nH]c2=O)cc1,,0.0,,,0.0,,,0.0,
CCOC(=O)c1ccc(NC(=O)c2cc(=O)[nH]c3ccccc23)cc1,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)c1ccc(O)cc1,,,0.0,0.0,0.0,,0.0,,
CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,,0.0,0.0,,,,,0.0,
CCOC(=O)c1ccc(OCCCC2CCN(c3ccc(C)nn3)CC2)cc1,,0.0,,,,,,0.0,
CCOC(=O)c1ccc(OCCCCC2CCN(c3ccc(C)nn3)CC2)cc1,,0.0,0.0,,,,,0.0,
CCOC(=O)c1ccc(S(=O)(=O)NCCN(CC)CC)cc1,,0.0,,,,,,0.0,
CCOC(=O)c1ccc[n+](CC(=O)Nc2ccccc2OC(F)F)c1,,0.0,,,,,,0.0,
CCOC(=O)c1cccc(N)c1,,,0.0,0.0,0.0,,,,
CCOC(=O)c1cccc(N2C(=O)C3C(C(=O)NC4CC4)C4(C)C=CC3(O4)C2C(=O)NC(C)(C)C)c1,0.0,0.0,0.0,,,,,0.0,
CCOC(=O)c1cccc(NC(=O)CSc2nncn2-c2ccccn2)c1,,0.0,0.0,,,,,0.0,
CCOC(=O)c1cccc(NC(=O)CSc2nnnn2C)c1,,0.0,0.0,,,,,0.0,
CCOC(=O)c1cccc(P(=O)(C(C)(C)C)C(C)(C)C)c1,,0.0,,,,,,0.0,
CCOC(=O)c1ccccc1NC(=O)COC(=O)CCNS(=O)(=O)c1ccc(C)c(C)c1,,0.0,0.0,0.0,,,,0.0,
CCOC(=O)c1ccccc1NC(=O)COC(=O)CSC(C)C(=O)Nc1cc(C)on1,,0.0,0.0,0.0,0.0,,,0.0,
CCOC(=O)c1ccccc1O,,,0.0,0.0,0.0,,0.0,,
CCOC(=O)c1cn(CC(=O)Nc2cccc(Cl)c2)nn1,,0.0,,,,,,0.0,
CCOC(=O)c1cnc(N)nc1O,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)c1cnc(NC2CCCCC2)c(NCc2ccccc2)c1,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,,0.0,,,,,,,
CCOC(=O)c1cnn(-c2ccc(F)cc2)c1N,,,0.0,,,,,,
CCOC(=O)c1csc(N2CCN(C3=Nc4ccccc4SC3)CC2)n1,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)c1n[nH]c(=O)c2ccccc12,,0.0,0.0,,0.0,,,,
CCOC(=O)c1nc(N)c(=O)n(-c2ccc(C)cc2)n1,,0.0,0.0,,,,,0.0,
CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC,,0.0,0.0,,,,,0.0,
CCOC(=O)c1nccnc1C(=O)Nc1ccc(C(F)(F)F)cc1,,0.0,0.0,,,,,0.0,
CCOC(=O)c1sc2nc(C)cc(C)c2c1NC(=O)c1ccco1,,0.0,0.0,,0.0,,,0.0,
CCOC(=O)n1c(=O)n(Cc2ccc(F)cc2)c2ccccc21,,,,,,,,0.0,
CCOC(=O)n1ccn(C)c1=S,,,,,0.0,,,,
CCOC(=S)SSC(=S)OCC,,,,,,,0.0,,
CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,,0.0,,,,,,0.0,
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,,0.0,0.0,,0.0,,,0.0,
CCOC(CNc1c([N+](=O)[O-])c(=O)n(C)c(=O)n1C)OCC,,0.0,,,,0.0,,,
CCOC1(c2ccc(-c3cc4c(N5CCN(C(=O)O[C@@H]6CCOC6)CC5)ccnn4c3)nc2)CCN(C(C)C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CCOC1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
CCOCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOCCC1(Oc2ccc(Oc3ccc(F)cc3)cc2)C(=O)NC(=O)NC1=O,,0.0,,,,,,0.0,
CCOCCCNC(=O)C(NC(=O)Cc1cccs1)c1ccc(OC)cc1,,0.0,0.0,,,,,0.0,
CCOCCCNC(=O)C1(O)c2cc(Br)ccc2NC(=O)N1c1ccc(C)c(C)c1,,0.0,,,,,,0.0,
CCOCCCNC(=O)C1CCCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)C1,0.0,0.0,0.0,,,,,0.0,
CCOCCCNC(=O)CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)n1C,,0.0,0.0,,,,,0.0,
CCOCCCNC(=O)Cn1nc(Cc2ccncc2)c2ccccc2c1=O,,0.0,0.0,,0.0,,,0.0,
CCOCCCNc1cn[nH]c(=O)c1Cl,,,,,,0.0,,0.0,
CCOCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOCCOC(=O)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2Br)cc1,,0.0,0.0,,,,,0.0,
CCOCCOC(=O)c1cccc2c1-c1ccccc1C2=O,,0.0,,,,,0.0,0.0,
CCOCCOC(NC(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F,,0.0,,,,,,0.0,
CCOCCOCCOC,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
CCOCCOCCOCCOCCOCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOCCOCCOCCOCCOCCOCC,0.0,0.0,,0.0,0.0,0.0,0.0,,
CCOCCn1c(CN2CCN(c3ccc(OC)cc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,,0.0,0.0,,0.0,,,0.0,
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,,0.0,,,,,,0.0,
CCOCCn1nc(C(=O)NS(C)(=O)=O)c2nc(N(C)CC)nc(Nc3cc(C)ccn3)c21,,0.0,0.0,,0.0,,,0.0,
CCOC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,,,,,,,,0.0,
CCOCc1ccc(C)c(Nc2ncc(-c3ccc(N4CCNC4=O)cc3)o2)c1,,0.0,0.0,,,,,0.0,
CCOCn1c(Cc2cc(C)cc(C)c2)c(C(C)C)c(=O)[nH]c1=O,,0.0,,,,,,0.0,
CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,,0.0,,,,,,0.0,
CCOCn1c(SC2CCCCC2)c(C(C)C)c(=O)[nH]c1=O,,0.0,,,,,,0.0,
CCOCn1oc(=O)c(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2O)n1,,0.0,,,,,,,
CCON=O,,,0.0,0.0,,,0.0,,
CCONC(=NC)c1nonc1N,,0.0,0.0,0.0,0.0,0.0,0.0,,
CCONc1ncnc2nonc12,,,0.0,0.0,0.0,0.0,,,
CCOP(=O)(Cc1ccc(C)cc1)OCC,,0.0,,,,,,,
CCOP(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOP(=O)(O)c1ccccc1OCCCCCOc1ccccc1P(=O)(O)OCC,,0.0,0.0,,0.0,0.0,0.0,0.0,
CCOP(=O)(OCC)C(NC(=O)C(C)C)C(Cl)(Cl)Cl,,0.0,,,,,,0.0,
CCOP(=O)(OCC)C(NC(=O)c1ccc(OC)c(OC)c1)c1ccccc1,,0.0,,,,,,0.0,
CCOP(=O)(OCC)OCC,0.0,,,0.0,0.0,0.0,0.0,,
CCOP(=O)(OCC)OC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,,0.0,,,,,,0.0,
CCOP(O)(=S)OCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,0.0,0.0,0.0,,,,0.0,0.0,
CCO[C@@H](Cc1ccc(OCCn2c3ccccc3c3ccccc32)cc1)C(=O)O,,0.0,0.0,,,,,0.0,
CCO[C@@H](Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)O,,0.0,0.0,,,,,0.0,
CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,0.0,0.0,,0.0,,,0.0,
CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCO[C@@H]1OC(C(=O)N2CCOCC2)=C[C@H](C2CC2)[C@H]1CCCO,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CCO[C@@H]1OC(C(=O)N2CCOCC2)=C[C@H](c2csc3ccccc23)[C@H]1CCCO,,0.0,0.0,,,,,0.0,
CCO[C@@H]1OC(C(=O)NC2CC2)=C[C@H](c2ccc(C(F)(F)F)cc2)[C@H]1CCCO,,0.0,0.0,,,,,0.0,
CCO[C@@H]1OC(C(=O)O)=C[C@H](c2ccccc2)[C@H]1CCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCO[C@@H]1OC(C(=O)O)=C[C@H](c2cn(C(C)=O)c3ccccc23)[C@H]1CCCO,0.0,0.0,0.0,0.0,0.0,,,0.0,
CCO[C@@H]1OC(C(=O)O)=C[C@H](c2coc3ccccc3c2=O)[C@H]1CCCO,,0.0,0.0,0.0,0.0,,0.0,0.0,
CCO[C@@H]1OC(C(N)=O)=C[C@H](C2CC2)[C@H]1CCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCO[C@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O,,0.0,0.0,,,,,0.0,
CCO[C@H]1CC[C@H](NCC[C@@]2(c3ccccn3)CCOC3(CCCC3)C2)c2ccccc21,0.0,0.0,0.0,0.0,0.0,,,0.0,
CCO[C@H]1OC(C(=O)N2CCN(C)CC2)=C[C@@H](c2coc3ccccc3c2=O)[C@@H]1CCCO,0.0,0.0,0.0,,0.0,,,0.0,
CCO[C@H]1OC(C(=O)N2CCOCC2)=C[C@@H](C)[C@@H]1CCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCO[C@H]1OC(C(=O)NC2CC2)=C[C@@H](C2CC2)[C@@H]1CCCO,0.0,0.0,0.0,0.0,0.0,,,0.0,
CCO[C@H]1OC(C(=O)NC2CC2)=C[C@@H](c2ccc3c(c2)OCO3)[C@@H]1CCCO,,0.0,0.0,,,,,0.0,
CCO[C@H]1OC(C(=O)NC2CC2)=C[C@@H](c2coc3ccccc3c2=O)[C@@H]1CCCO,,0.0,0.0,,,,,0.0,
CCO[C@H]1OC(C(=O)NCc2ccccc2)=C[C@@H](C)[C@@H]1CCCO,0.0,0.0,0.0,,,,,0.0,
CCO[C@H]1OC(C(=O)O)=C[C@@H](C)[C@@H]1CCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCO[C@H]1OC(C(=O)O)=C[C@@H](c2ccc(C(F)(F)F)cc2)[C@@H]1CCCO,,0.0,0.0,,,,,0.0,
CCO[C@H]1OC(C(N)=O)=C[C@@H](c2csc3ccccc23)[C@@H]1CCCO,,0.0,0.0,,0.0,,,0.0,
CCO[P@@](=O)(O)N(CC)CC,,,,0.0,0.0,,,0.0,
CCO[P@@](=O)(O)OP(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOc1c(Br)cc(C(=O)N2CCCN(C)CC2)cc1OC,,0.0,,,,,,0.0,
CCOc1c(Br)cc(C2NC(=O)CCC2[N+](=O)[O-])cc1OC,,0.0,,,,,,,
CCOc1c(Cl)cc(N2CCCCC2)cc1NC(=O)c1cc(C)c(OCCN)c(C)c1,,0.0,,,,,,0.0,
CCOc1c(Cl)cnn(-c2ccc(C)cc2)c1=O,,0.0,,,,,,,
CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O,,0.0,0.0,,,,,0.0,
CCOc1c([C@H](C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(F)c1[C@@H]1CNC(=O)C1,,0.0,,,,,,0.0,
CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,,0.0,0.0,,0.0,,,0.0,
CCOc1cc(Br)c(CC(=O)O)cc1OCC,,0.0,,,,,,,
CCOc1cc(C(=O)Nc2ccccc2N2CCOCC2)ccc1OCC(=O)N1CCOCC1,0.0,0.0,0.0,,,,,0.0,
CCOc1cc(CN2CCCCC2)ccc1OC,,,,,0.0,,,,
CCOc1cc(C[C@H]2SC(=S)N(CC(=O)O)C2=O)c(Br)c(Br)c1O,,0.0,0.0,,,,,0.0,
CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,,0.0,0.0,,,,,0.0,
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)C1CC(=O)N(c2ccccc2OCC)C1,0.0,0.0,0.0,0.0,,,,0.0,
CCOc1cc(O[C@@H]2CCOC2)c(F)c([C@@H](Nc2ccc(C(=N)N)cc2)C(=O)O)c1,0.0,0.0,0.0,0.0,,,,0.0,
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3csc(NC(C)=O)c3C2=O)ccc1OC,,0.0,0.0,,,,,0.0,
CCOc1cc([C@@H](CS(C)(=O)=O)N2Cc3cccc(NC(=O)C4CC4)c3C2=O)ccc1OC,,0.0,0.0,,,,,0.0,
CCOc1cc2c(=O)oc(-c3ccccc3SC)nc2cc1OC,,0.0,,,,,,,
CCOc1cc2c(c(F)c1OCC)C(=N)N(CC(=O)c1cc(N3CCOCC3)c(OC)c(C(C)(C)C)c1)C2,,0.0,0.0,,,,,0.0,
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,0.0,,,,,,0.0,
CCOc1cc2ncnc(Nc3cccc(-c4csc(CO)n4)c3)c2cc1OCC,,0.0,0.0,,,,,0.0,
CCOc1ccc(-c2c(C#N)c(N)nc3sc(C(N)=O)c(N)c23)cc1,,0.0,0.0,,,,,0.0,
CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,,0.0,0.0,,,,,0.0,
CCOc1ccc(-c2ccc(C(=O)C[C@H](CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,,0.0,0.0,,,,,0.0,
CCOc1ccc(-c2nc(-c3cccc(C(=O)O)n3)cs2)cc1OCC,,0.0,0.0,,,,,0.0,
CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,,0.0,0.0,,,,,0.0,
CCOc1ccc(-n2c(O)c(C=Nc3ccc(NC(C)=O)cc3)c(=O)[nH]c2=O)cc1,,0.0,0.0,,0.0,,,0.0,
CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,,0.0,0.0,,,,,0.0,
CCOc1ccc(Br)cc1S(=O)(=O)NC(=O)c1ccccc1,,0.0,,,,,,0.0,
CCOc1ccc(C(=O)CCC(=O)NC(CC(C)C)C(=O)OC)cc1,,0.0,,,0.0,,,0.0,
CCOc1ccc(C(=O)NNC(=O)C2CC(=O)N(c3ccc(C)cc3)C2)cc1,,0.0,0.0,,,,,0.0,
CCOc1ccc(C(=O)Nc2cc(=O)n(C)c(=O)n2C)cc1,,0.0,,,,,,0.0,
CCOc1ccc(C(=O)OCC(=O)N2CC(C)OC(C)C2)cc1OCC,,0.0,0.0,,0.0,,,0.0,
CCOc1ccc(C(CC(=O)O)NC(=O)COc2ccc3ccccc3c2)cc1OC,,0.0,,,,,,,
CCOc1ccc(C2COc3c(ccc4c3CCC(C)(C)O4)C2)c(O)c1,,0.0,0.0,,,,,0.0,
CCOc1ccc(CCNC(=O)c2ccc(NC3=NC4CS(=O)(=O)CC4S3)cc2)cc1,,0.0,0.0,,,,,0.0,
CCOc1ccc(CN(C)C(=O)CCN2C(=O)c3ccccc3C2=O)cc1OC,,0.0,0.0,,,,,0.0,
CCOc1ccc(Cc2cc([C@@]34OC[C@@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F,,0.0,,,,,,0.0,
CCOc1ccc(Cc2nc(C)c(CC(=O)N3CCCCC3)c(=O)[nH]2)cc1,,0.0,0.0,,,,,0.0,
